DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.32.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.493627ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_79, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A64BD384E24E8F58EF9B3884B81D__B48C077A8BC56887188312DC0B18E86870215E80, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.602050ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_80, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_79, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053305ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_81, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_79, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.579372ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_52, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A64BD384E24E8F58EF9B3884B81D__3DA23A1AFD462A85662E0F07E86B4EE8DB0B65BD, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.546597ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_53, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_52, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.136729ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_54, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_52, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.195000ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A64BD384E24E8F58EF9B3884B81D__A8A81C38B51BC82C551C09F08D06382528DCE669, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.227444ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_56, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_55, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052307ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_57, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_55, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.110578ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A64BD384E24E8F58EF9B3884B81D__3FC24EEC2126DBBAFDA39A08E81A5BDA177B8123, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.174142ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_59, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_58, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047013ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_60, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_58, StartTime=2015.11.29-16.32.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086740ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_234, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0005.uasset, FlushAsyncLoading=0.019535ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.152957ms, TagPackageExports=0.069857ms, BeginCacheForCookedPlatformData=0.043038ms, SerializeImports=0.055950ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003643ms, SerializeSummary=0.009932ms, SerializeNames=0.032444ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004966ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.246979ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.008937ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002645ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.050321ms, SerializeBulkData=0.232082ms, AsyncWrite=0.328422ms, UnaccountedTime=0.276111ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/IAMBULLETHELLO.uasset, AllOfLoadPackage_Duration=0.047013ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.188049ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058599ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.281081ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=85.813075ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_235, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/IAMBULLETHELLO.uasset, FlushAsyncLoading=0.017874ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.004970ms, ResetLoadersForSaveUnMarkAllObjects=1.759637ms, TagPackageExports=6.787274ms, BeginCacheForCookedPlatformData=0.021186ms, SerializeImports=0.444960ms, GatherLocalizableTextData=0.005297ms, MarkNames=0.025824ms, SerializeSummary=0.013575ms, SerializeNames=0.112563ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.243336ms, SortExportsNonSeekfree=0.331733ms, SortExportsSeekfreeConstructor=0.015229ms, SortExportsSeekfreeInner=64.769585ms, SortExportsSeekfree=0.014238ms, BuildDependencyMap=0.033107ms, SerializeImportMap=0.010595ms, SerializeExportMap=0.009600ms, SerializeDependencyMap=0.005297ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023175ms, SerializeExports=0.148319ms, SerializeBulkData=0.012249ms, AsyncWrite=0.250954ms, UnaccountedTime=0.123486ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=0.643272ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=2.313517ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046350ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083104ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.702855ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_281, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.29-16.32.36, HierarchicalDDC, Duration=0.012577ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.247307ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_236, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.013903ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.087071ms, TagPackageExports=0.066213ms, BeginCacheForCookedPlatformData=0.034429ms, SerializeImports=0.053305ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.009272ms, SerializeNames=0.015892ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.152953ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.057608ms, SerializeBulkData=0.008278ms, AsyncWrite=0.075486ms, UnaccountedTime=0.136070ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=1.112714ms, AllOfLoadPackage_HitCount=21, ResolveRedirectors_Duration=0.001986ms, ResolveRedirectors_HitCount=21, CacheForCookedPlatformData_Duration=6.876327ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056282ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.081439ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.966061ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_282, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.29-16.32.36, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_54, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.105612ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.075482ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_82, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=3.354736ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_237, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.016555ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.139050ms, TagPackageExports=0.047341ms, BeginCacheForCookedPlatformData=0.034764ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003308ms, SerializeSummary=0.009600ms, SerializeNames=0.015892ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=1.242504ms, SortExportsNonSeekfree=0.011258ms, SortExportsSeekfreeConstructor=0.010926ms, SortExportsSeekfreeInner=0.182088ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.022180ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.012249ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.092369ms, SerializeBulkData=0.010595ms, AsyncWrite=0.125479ms, UnaccountedTime=0.187054ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Materials/HealthLow.uasset, AllOfLoadPackage_Duration=0.546265ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002321ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051320ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010926ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.551231ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_238, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Materials/HealthLow.uasset, FlushAsyncLoading=0.013903ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.115212ms, TagPackageExports=0.005960ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin_MAT_MASKA.uasset, AllOfLoadPackage_Duration=0.117861ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000667ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=19.901294ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056285ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.688627ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.524082ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_283, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.29-16.32.36, HierarchicalDDC, Duration=0.016887ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.520114ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_62, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__36D14B777ED17E3D5FC75B48AED96537AE53896D, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.582352ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__07A88AF74FC1E73AB09610F8C968130817CECAC3, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=1.112398ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_63, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__60DD8B40791EDDF0CEA9C6EA24FB368B50CCE7B2, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.166859ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_64, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__54360FB6FDE14A1E68B0C73A350C5AF456C27A04, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.079788ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_239, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin_MAT_MASKA.uasset, FlushAsyncLoading=0.021189ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.004634ms, ResetLoadersForSaveUnMarkAllObjects=0.522431ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.035092ms, SerializeImports=0.055291ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.186723ms, SerializeNames=0.033107ms, SerializeGatherableTextData=0.002649ms, BuildExportMap=0.011258ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.167191ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.004970ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022843ms, SerializeExports=0.051979ms, SerializeBulkData=0.115212ms, AsyncWrite=0.244662ms, UnaccountedTime=0.187054ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, AllOfLoadPackage_Duration=0.230428ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=15.127923ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050984ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.078462ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.725871ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_284, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.29-16.32.36, HierarchicalDDC, Duration=0.011258ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.146665ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___22817D37760A7F9C8F40F845F65CB9EC772EBB0F, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.703193ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_57, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___4F34334FA6A9D9F791DB345AD97BBCBD69A1192B, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.247970ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___F709916AAEE2E75162D4B5C090FCD68C14DACFED, StartTime=2015.11.29-16.32.36, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.087403ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
SavePackageTransactionId02E45F7C408B76D9280B7B85C18F21CE_240, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, FlushAsyncLoading=0.015888ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.134747ms, TagPackageExports=0.060253ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.009932ms, SerializeNames=0.020858ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.156596ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.063565ms, SerializeBulkData=0.066876ms, AsyncWrite=0.107266ms, UnaccountedTime=0.162885ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, AllOfLoadPackage_Duration=3.504708ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.062570ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009272ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059593ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.055946ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.204093ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
