DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.45.02, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.547260ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_201, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPerson/Meshes/CubeMaterial.uasset, FlushAsyncLoading=0.014234ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.119846ms, TagPackageExports=0.005960ms, BeginCacheForCookedPlatformData=0.002977ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_207, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_EB__AC2840F3BE15C8D0BBB293E2F2E9BED70D0E4031, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=3609 bytes, Retrieved=true, Duration=20.049944ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_208, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5D1761FB429BE69A897C3FAFEA0B20F__5869AC4A732868942F4777EE9649F303B8C7243F, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=1040 bytes, Retrieved=true, Duration=6.542943ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_209, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_5D1761FB429BE69A8__83EFF82F1B2E6AAF8EE73EB887AC7EDFB2D2960C, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=1741 bytes, Retrieved=true, Duration=0.087403ms, RunGuid=RunID92CB4067408744C8191967981213F120
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPerson/Meshes/Bump_StaticMesh.uasset, AllOfLoadPackage_Duration=52.148201ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005625ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037413ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014897ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.023168ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_202, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPerson/Meshes/Bump_StaticMesh.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.152621ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.067540ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.009600ms, SerializeNames=0.034433ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.017546ms, SortExportsNonSeekfree=0.007283ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.647575ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.009600ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016555ms, SerializeExports=0.058930ms, SerializeBulkData=0.008609ms, AsyncWrite=0.068862ms, UnaccountedTime=0.091378ms, RunGuid=RunID92CB4067408744C8191967981213F120
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Materials/selector.uasset, AllOfLoadPackage_Duration=4.274722ms, AllOfLoadPackage_HitCount=165, ResolveRedirectors_Duration=0.017893ms, ResolveRedirectors_HitCount=165, CacheForCookedPlatformData_Duration=28.559446ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=1.279917ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.114884ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.788773ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_210, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_06B2530346B56148B80001AEAED75__D332568706534311951249C3544AD02AA3D9CAEC, StartTime=2015.10.28-21.45.26, HierarchicalDDC, Duration=0.121500ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_211, CachedDataProbablyExists, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_210, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.102300ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_06B2530346B56148B80001AEAED75__D332568706534311951249C3544AD02AA3D9CAEC, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=2246 bytes, Retrieved=true, Duration=26.888866ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_30, CachedDataProbablyExists, Parent=DDCTransactionId5761980B40FF6E9EBDC161827799A901_29, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.080120ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_31, GetCachedData, Parent=DDCTransactionId5761980B40FF6E9EBDC161827799A901_29, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=26.772987ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_203, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Materials/selector.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.133090ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.054955ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.009269ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.339344ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.048004ms, SerializeBulkData=0.007946ms, AsyncWrite=0.102963ms, UnaccountedTime=0.161231ms, RunGuid=RunID92CB4067408744C8191967981213F120
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/TimeDecider.uasset, AllOfLoadPackage_Duration=0.041384ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.059262ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045687ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.079457ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.786773ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_204, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TimeDecider.uasset, FlushAsyncLoading=0.016220ms, FlushStreamingFunc=0.005960ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.115875ms, TagPackageExports=2.672728ms, BeginCacheForCookedPlatformData=0.012912ms, SerializeImports=0.080451ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.009932ms, SerializeSummary=0.009600ms, SerializeNames=0.029799ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.075150ms, SortExportsNonSeekfree=0.049330ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.184737ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.014566ms, SerializeImportMap=0.004634ms, SerializeExportMap=0.004634ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.028472ms, SerializeBulkData=0.008278ms, AsyncWrite=0.082768ms, UnaccountedTime=0.100978ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_212, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.249960ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_213, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=0.621088ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_214, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=11.211034ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_215, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=7.054776ms, RunGuid=RunID92CB4067408744C8191967981213F120
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=135.289870ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011254ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045359ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.235062ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=172.619697ms, SaveCookedPackage_HitCount=2, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_205, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.017878ms, FlushStreamingFunc=0.006292ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.116870ms, TagPackageExports=0.190035ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.195000ms, GatherLocalizableTextData=0.004303ms, MarkNames=0.012249ms, SerializeSummary=0.010926ms, SerializeNames=0.055950ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.088062ms, SortExportsNonSeekfree=0.106607ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=5.932782ms, SortExportsSeekfree=0.013243ms, BuildDependencyMap=0.027146ms, SerializeImportMap=0.006292ms, SerializeExportMap=0.005625ms, SerializeDependencyMap=0.003308ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.140704ms, SerializeBulkData=0.010263ms, AsyncWrite=0.091046ms, UnaccountedTime=0.113226ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_216, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_206, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultNormal.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.194006ms, TagPackageExports=0.119850ms, BeginCacheForCookedPlatformData=0.041712ms, SerializeImports=0.061247ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.009604ms, SerializeNames=0.020858ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.242677ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.014234ms, SerializeExportMap=0.003971ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.025492ms, SerializeExports=0.054955ms, SerializeBulkData=0.527728ms, AsyncWrite=0.610497ms, UnaccountedTime=0.246976ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_38, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.131104ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId847D1FF64FACBBEA883FF99E62B9E9FB_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___037856683106E4241EAD8BEE93431A83B08125FA, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=51.344688ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___3D141379DF2D9F7B91E53461EF61C5C490A5CA9E, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=45.539043ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___38C5FF9F221EECA031284DB671BE97419303D3FF, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.478067ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___583274C5548641E4D316B5211CA80ED9EBB46352, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.678360ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_217, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_33__C39723F3102A242FA72196E9DC6854B4FFFF3F21, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=276593 bytes, Retrieved=true, Duration=4.740596ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_218, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4AD4ABB94F54AE737__E0B8FA6992DDD675F35BB3056DAF33A813DC104E, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.109583ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_219, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0D658784__9860CF2774A5EEC61A67748A4C24BD63937B5344, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=194769 bytes, Retrieved=true, Duration=0.596259ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_220, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0D658784__FDC9732BADB23536AF77AA5578F226BC92766AA4, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=187006 bytes, Retrieved=true, Duration=41.577126ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_221, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBA33F650__06C1FBD2ADFA543DFC9610B08D865C2504C59CEA, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=25184 bytes, Retrieved=true, Duration=0.211552ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_222, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBA33F650__A5F427A4E4D0ADA5D951D0AB4F307E45F9BF9014, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=16657 bytes, Retrieved=true, Duration=19.598696ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_223, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6969404B47E4E73E16E7EDB0AF269E6C__1_0_13123_0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.511505ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_224, CachedDataProbablyExists, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_223, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.306573ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_225, GetCachedData, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_223, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.152290ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_226, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DEC21502485CA41EE24AB6A4196A4C74__1_0_13123_0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.229761ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_227, CachedDataProbablyExists, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_226, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079788ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_228, GetCachedData, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_226, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.107929ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_229, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_06F5B7224A585B33E0956684CAD31FB8__1_0_13123_0, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.225790ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_230, CachedDataProbablyExists, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_229, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053301ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_231, GetCachedData, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_229, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.146333ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_232, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_3BEB0D4C424C36D93ABDD69A4D5C21A2, StartTime=2015.10.28-21.45.26, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=1.347456ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_233, CachedDataProbablyExists, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_232, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.055291ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_234, GetCachedData, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_232, StartTime=2015.10.28-21.45.26, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.864755ms, RunGuid=RunID92CB4067408744C8191967981213F120
