DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.20-16.10.33, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.546597ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_389, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.20-16.11.35, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_154, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=11.849005ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_190, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__DC3244ED1DA22A9DFBF8BB794FFE6F9D436D1D74, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.105612ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_279, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__750E7BCF3B0A4D07B3E732ACF4661AE1B9FDC2C2, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.291012ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_191, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__0D4C4BDB3A0A12F9E8F8362AC007EA958A932054, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.070848ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_316, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileMenu2.uasset, FlushAsyncLoading=0.016555ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.094023ms, TagPackageExports=0.048336ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008274ms, SerializeNames=0.015564ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008605ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.148650ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.085749ms, SerializeBulkData=0.008941ms, AsyncWrite=0.090051ms, UnaccountedTime=0.145670ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin_MAT_MASKA.uasset, AllOfLoadPackage_Duration=1.006462ms, AllOfLoadPackage_HitCount=32, ResolveRedirectors_Duration=0.004299ms, ResolveRedirectors_HitCount=32, CacheForCookedPlatformData_Duration=3.828164ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057936ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083100ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.941398ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_390, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.20-16.11.35, HierarchicalDDC, Duration=0.016551ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_280, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.154942ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_192, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__36D14B777ED17E3D5FC75B48AED96537AE53896D, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.427078ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_193, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__60DD8B40791EDDF0CEA9C6EA24FB368B50CCE7B2, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.167191ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_194, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__54360FB6FDE14A1E68B0C73A350C5AF456C27A04, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.080451ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_155, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__07A88AF74FC1E73AB09610F8C968130817CECAC3, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=1.106769ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_317, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin_MAT_MASKA.uasset, FlushAsyncLoading=0.017546ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.111900ms, TagPackageExports=0.047676ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008609ms, SerializeNames=0.021517ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.151630ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.051647ms, SerializeBulkData=0.089057ms, AsyncWrite=0.266843ms, UnaccountedTime=0.167191ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01.uasset, AllOfLoadPackage_Duration=0.360545ms, AllOfLoadPackage_HitCount=10, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=10, CacheForCookedPlatformData_Duration=1.484189ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057276ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.082105ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=23.188822ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_391, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C25F0AA4434FAD95C399DCB32877C__3C5BFA81A17D8CFE09D86A05346BFF1F1568772B, StartTime=2015.11.20-16.11.35, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_156, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C25F0AA4434FAD95C399DCB32877C__3C5BFA81A17D8CFE09D86A05346BFF1F1568772B, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.144012ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_281, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C25F0AA4434FAD95C399DCB32877C__F9C48EB226BBE8678412D2FA9F8F6414C0AF8240, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.778016ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_195, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C25F0AA4434FAD95C399DCB32877C__1EDF00FCB9562E717B43F900063C2EC891004D4F, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.258569ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_282, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C25F0AA4434FAD95C399DCB32877C__280A88EACD9BCBBE505626E96B2A7B43B3526266, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.079788ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_318, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01.uasset, FlushAsyncLoading=0.016883ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.178777ms, TagPackageExports=0.110909ms, BeginCacheForCookedPlatformData=0.039067ms, SerializeImports=0.058267ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.009272ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.230424ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020858ms, SerializeExports=0.052970ms, SerializeBulkData=0.034764ms, AsyncWrite=0.091705ms, UnaccountedTime=0.158250ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, AllOfLoadPackage_Duration=0.054292ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003643ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052307ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010926ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.723554ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_319, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, FlushAsyncLoading=0.167523ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.095017ms, TagPackageExports=0.022843ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.044364ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.003312ms, SerializeSummary=0.007614ms, SerializeNames=0.064891ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.087734ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.004306ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.011917ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.358552ms, SerializeBulkData=0.011254ms, AsyncWrite=0.165205ms, UnaccountedTime=0.086077ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, AllOfLoadPackage_Duration=0.051979ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.013243ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.214532ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.025824ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.121811ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_320, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, FlushAsyncLoading=0.015892ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.213541ms, TagPackageExports=1.122661ms, BeginCacheForCookedPlatformData=0.009600ms, SerializeImports=1.358714ms, GatherLocalizableTextData=0.009932ms, MarkNames=0.012580ms, SerializeSummary=0.010595ms, SerializeNames=0.145338ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.175137ms, SortExportsNonSeekfree=0.184737ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=1.642108ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.016551ms, SerializeImportMap=0.007614ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023175ms, SerializeExports=2.467133ms, SerializeBulkData=0.024501ms, AsyncWrite=0.420127ms, UnaccountedTime=0.165865ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
../../../Engine/Content/MobileResources/T_MobileControls_texture.uasset, AllOfLoadPackage_Duration=18.569071ms, AllOfLoadPackage_HitCount=323, ResolveRedirectors_Duration=0.021860ms, ResolveRedirectors_HitCount=323, CacheForCookedPlatformData_Duration=33.877756ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.061911ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084091ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.516961ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_392, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.11.20-16.11.35, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_283, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.11.20-16.11.35, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=29.219597ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_196, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__CE9E8C2753F09B87FABEC48764BCDF5C0418506D, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.353251ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_197, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B6179C1D92F62425940B03B442B5BB2F36D1378A, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.103623ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_198, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B5858B18ACEB8D7AEB6A29EACA75015ECEE0FAB6, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.088725ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_321, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileControls_texture.uasset, FlushAsyncLoading=0.019863ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.004638ms, ResetLoadersForSaveUnMarkAllObjects=0.099320ms, TagPackageExports=0.049330ms, BeginCacheForCookedPlatformData=0.036746ms, SerializeImports=0.055622ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.009932ms, SerializeNames=0.020195ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.153285ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.096008ms, SerializeBulkData=0.009272ms, AsyncWrite=0.094354ms, UnaccountedTime=0.154942ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Untitled.umap, AllOfLoadPackage_Duration=584.020831ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=1.758978ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.205263ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.435688ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=31.318255ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_393, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.20-16.11.36, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_284, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.134084ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_394, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.20-16.11.36, HierarchicalDDC, Duration=0.011586ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_157, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.137728ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_395, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.20-16.11.36, HierarchicalDDC, Duration=0.042710ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_396, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.20-16.11.36, HierarchicalDDC, Duration=0.014566ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_285, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=3851 bytes, Retrieved=true, Duration=0.096008ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_158, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__8ADA033149FC574A58919A3192C37EBB99415E75, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.278428ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_397, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__6236DDF59DF4D12389D6AFF8BB7D1B1CFF62AB8C, StartTime=2015.11.20-16.11.36, HierarchicalDDC, Duration=0.205923ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_286, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__B2A2D6A5E89F2F114F64EA2F640572F12B346643, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.071514ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_199, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.20-16.11.36, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.170831ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
